nl,code
"Set SQL ( query all columns in the assignments table where course_id is $classid$ and student_id is $studentid$ ) . Execute SQL with $conn$ and get all the data. Convert each item in the query results to the dic type and store the results as values for the records in the dictionary. Finally, return the serialized dictionary.","public JSONArray getRecords ( JdbcTemplate conn , String classid , String studentid ) { List data = conn . query ( "" select * from assignments where course_id = ? and student_id = ? "" , new Object [ ] { classid , studentid } , new BeanPropertyRowMapper ( List . class ) ) ; return JSONObject . parseArray ( data . toString ( ) ) ; }"
"If the request method is ""GET"",return the rendered 'index.html' page.If the request method is ""POST"",set the SQL ( query the isbn column in the booktable table based on $bookname$ ) , use $conn$ to execute the SQL and get all the query results. Return the rendered'index.html' page with the books parameter as the query result.","public String index ( HttpRequest request , JdbcTemplate conn , String bookname , Model model ) { if ( request . getMethod ( ) . equals ( "" POST "" ) ) { List books = conn . query ( "" select isbn from booktable where bookname = ? "" , new Object [ ] { bookname } , new BeanPropertyRowMapper ( List . class ) ) ; model . addAttribute ( "" books "" , books ) ; return "" index.html "" ; } else { return "" index.html "" ; } }"
"Use $conn$ to execute SQL ( get all the columns in users based on $image_url$ ) , get all the data, and finally return the obtained result data.","public List insertImageUrl ( JdbcTemplate conn , String image_url ) { List result = conn . query ( "" select * from users where image_url = ? "" , new Object [ ] { image_url } , new BeanPropertyRowMapper ( List . class ) ) ; return result ; }"
"Get the database engine via $db_conn_uri_default$ and establish a connection. Execute the SQL statement ( get the first uri in the database based on $name$ ) , close the database connection, and return all the obtained data.","public List getdata ( DataSource db_conn_uri_default , String name ) { JdbcTemplate conn = new JdbcTemplate ( db_conn_uri_default ) ; List rec = conn . query ( "" select uri from database where name = ? "" , new Object [ ] { name } , new BeanPropertyRowMapper ( List . class ) ) ; return rec ; }"
"Get the database engine through $call_center$, where the echo parameter is set to True, and a connection is established. Execute the SQL statement ( query all the columns in the companies table according to $name_company$ ) , get all the data, use for loop to traverse all obtained query results, insert the 0th element of each piece of data into a list, and return the 0th element of the list.","public List getCompanyIdByName ( DataSource db_conn_uri_default , String name ) { JdbcTemplate conn = new JdbcTemplate ( db_conn_uri_default ) ; List result = conn . query ( "" select * from companies where name_company = ? "" , new Object [ ] { name } , new BeanPropertyRowMapper ( List . class ) ) ; List ids = new ArrayList ( ) ; for ( Object i : result ) { ids . add ( JSONObject . parseObject ( i . toString ( ) ) . get ( 0 ) ) ; } return ids ; }"
"Execute SQL with $conn$ ( get the id column in the POLYNOME_CORRECTION table according to $name$ ) , get all the data, then use fr loop to convert the 0th element of each item of the qu ery result into list, and finally return the list content.","public List getIndetify ( JdbcTemplate conn , String name ) { List result = conn . query ( "" select id from polynome_correction where name = ? "" , new Object [ ] { name } , new BeanPropertyRowMapper ( List . class ) ) ; List instruments = new ArrayList ( ) ; for ( Object ele : result ) { instruments . add ( JSONObject . parseObject ( ele . toString ( ) ) . get ( 0 ) ) ; } return instruments ; }"
"Use $conn$ to execute SQL ( query all columns in the flights table based on $id$ ) ,get all the query results, use for loop to traverse all the obtained query results, insert the 0th element of each piece of data into a list, and output the list.","public List index ( JdbcTemplate conn , String id ) { List flights = conn . query ( "" select * from flights where id = ? "" , new Object [ ] { id } , new BeanPropertyRowMapper ( List . class ) ) ; List st = new ArrayList ( ) ; for ( Object i : flights ) { st . add ( JSONObject . parseObject ( i . toString ( ) ) . get ( 0 ) ) ; } System . out . println ( st ) ; return st ; }"
"Get the database engine using $email_settings$, execute the SQL ( get the INDEX column in the akamaiCache where number is $number$ ) ,get all the data, and return the query results.","public List dropDb ( DataSource email_settings , String number ) { JdbcTemplate engine = new JdbcTemplate ( email_settings ) ; List res = engine . query ( "" select INDEX from akamaiCache where number = ? "" , new Object [ ] { number } , new BeanPropertyRowMapper ( List . class ) ) ; return res ; }"
"If the request method of request is ""POST"" , execute the following code: Use $conn$ to get the cursor; use the cursor to execute SQL ( query all columns in the book table based on $title$ ) and get all the data; close the cursor; if the list type of the query result is not None, return the rendered 'search_results.html',and pass the query result to the books parameter.","public String resultTitle ( HttpRequest request , JdbcTemplate conn , String title , Model model ) { if ( request . getMethod ( ) . equals ( "" POST "" ) ) { List books = conn . query ( "" select * from book where title = ? "" , new Object [ ] { title } , new BeanPropertyRowMapper ( List . class ) ) ; if ( ! books . isEmpty ( ) ) { model . addAttribute ( "" books "" , books ) ; return "" search_results.html "" ; } else { return null ; } } else { return null ; } }"
"Connect to the database using $db$,execute the SQL statement ( query all columns in query_users ) ,and get all the data. Set the assertion that the length ofthe return result is not equal to 0. Close the databaseconnection and finally return all data.","public List getUser ( DataSource db ) { JdbcTemplate engine = new JdbcTemplate ( db ) ; List user_results = engine . query ( "" select * from query_users "" , new BeanPropertyRowMapper ( List . class ) ) ; if ( user_results . isEmpty ( ) ) { return null ; } else { return user_results ; } }"
"If label is not empty, use $conn$ to execute SQL ( query all columns in the 'data_table' table based on $label$ ) , get all the query results, print them and return.","public List getPage ( JdbcTemplate conn , String label ) { List comment = conn . query ( "" select * from data_table where label = ? "" , new Object [ ] { label } , new BeanPropertyRowMapper ( List . class ) ) ; System . out . println ( comment ) ; return comment ; }"
"Set SQL ( query the password column in the manager table based on $username$ ) , execute SQL based on $conn$ and get all the query results. if the length of the query result is greater than 0,return the data. Otherwise print 'Username does not exists, please signup' and return '/signup'.","public Object loginC ( JdbcTemplate conn , String username ) { List passwords = conn . query ( "" select password from manager where username = ? "" , new Object [ ] { username } , new BeanPropertyRowMapper ( List . class ) ) ; if ( passwords . isEmpty ( ) ) { System . out . println ( "" Username does not exists, please sign up "" ) ; return "" /signup "" ; } else { return passwords ; } }"
"If the request method is ""POST"", use $db$ to execute SQL ( query all columns in the usuarios table based on $usuario$ and $password$ ) , get the first row of data, close the connection, and return the query results.","public Object login ( HttpRequest request , JdbcTemplate db , String usuario , String password ) { if ( request . getMethod ( ) . equals ( "" POST "" ) ) { List cuenta = db . query ( "" select * from usuarios where usuario = ? and password = ? "" , new Object [ ] { usuario , password } , new BeanPropertyRowMapper ( List . class ) ) ; return cuenta . get ( 0 ) ; } else { return null ; } }"
"If the request module sends the request in a GET method,return the rendered ""login.html"". If the request module sends the request in a POST method, use $conn$ to execute SQL ( query all columns in the users table through $username$ ) andget the first piece of data. If the execution result is empty, render and return ""error.html""; otherwise, use redirect to return ""/ search"".","public Object search ( HttpRequest request , JdbcTemplate conn , String username , Model model ) { if ( request . getMethod ( ) . equals ( "" POST "" ) ) { List user = conn . query ( "" select * from users where username = ? "" , new Object [ ] { username } , new BeanPropertyRowMapper ( List . class ) ) ; if ( user . isEmpty ( ) ) { return "" /search "" ; } else { return "" error.html "" ; } } else { return "" login.html "" ; } }"
